Sample_ID,taxon,taxonomic_level,assigned_taxon_class,reads,extraction_ID,primer,PCR_replicate,alternative_ID,collection_year,collection_month,collection_day,location3,sample_type
e02827-1-18S,Agaricomycetes,class,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Amylocorticium cebennense,species,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Ascomycota,phylum,Fungi,23,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Basidiomycota,phylum,Fungi,214,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Cercozoa,phylum,Imbricatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Chaetoceros,genus,Bacillariophyceae,235.4987552,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Curvibasidium,genus,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Cyranomonas australis,species,Imbricatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Decapoda,order,Decapod,14141.44877,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Dichomitus squalens,species,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Gastropoda,class,Gastropoda,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Mammalia,class,Mammalia,1349,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Mataza hastifera,species,Thecofilosea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Pleurocybella porrigens,species,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Polychaeta,class,Polychaeta,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Schizoporaceae,family,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Thaumatomonadida,order,Imbricatea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Tremellales,order,Fungi,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,Triparmaceae,family,Bolidophyceae,0,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-1-18S,NA,NA,NA,1835,e02827,18S,1,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Actinopteri,class,Actinopteri,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Agaricales,order,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Agaricomycetes,class,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Amylocorticium cebennense,species,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Ascomycota,phylum,Fungi,30,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Basidiomycota,phylum,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Cercozoa,phylum,Imbricatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Chaetoceros,genus,Bacillariophyceae,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Curvibasidium,genus,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Cyranomonas australis,species,Imbricatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Decapoda,order,Decapod,11356.23867,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Dichomitus squalens,species,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Gastropoda,class,Gastropoda,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Mammalia,class,Mammalia,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Mataza hastifera,species,Thecofilosea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Pleurocybella porrigens,species,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Polychaeta,class,Polychaeta,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Schizoporaceae,family,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Thaumatomonadida,order,Imbricatea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Tremellales,order,Fungi,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,Triparmaceae,family,Bolidophyceae,0,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02827-2-18S,NA,NA,NA,60,e02827,18S,2,NC2,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Actinopteri,class,Actinopteri,573,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Agaricales,order,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Agaricomycetes,class,Fungi,561,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Amylocorticium cebennense,species,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Ascomycota,phylum,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Basidiomycota,phylum,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Cercozoa,phylum,Imbricatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Chaetoceros,genus,Bacillariophyceae,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Curvibasidium,genus,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Cyranomonas australis,species,Imbricatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Decapoda,order,Decapod,32192.45022,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Dichomitus squalens,species,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Gastropoda,class,Gastropoda,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Mammalia,class,Mammalia,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Mataza hastifera,species,Thecofilosea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Pleurocybella porrigens,species,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Polychaeta,class,Polychaeta,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Schizoporaceae,family,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Strombidium biarmatum,species,Spirotrichea,4,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Thaumatomonadida,order,Imbricatea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Tremellales,order,Fungi,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,Triparmaceae,family,Bolidophyceae,0,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-1-18S,NA,NA,NA,3965,e02828,18S,1,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Actinopteri,class,Actinopteri,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Agaricales,order,Fungi,2267,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Agaricomycetes,class,Fungi,641,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Amylocorticium cebennense,species,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Ascomycota,phylum,Fungi,295,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Basidiomycota,phylum,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Cercozoa,phylum,Imbricatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Chaetoceros,genus,Bacillariophyceae,100.8840842,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Curvibasidium,genus,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Cyranomonas australis,species,Imbricatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Decapoda,order,Decapod,18776.84791,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Dichomitus squalens,species,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Gastropoda,class,Gastropoda,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Mammalia,class,Mammalia,575,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Mataza hastifera,species,Thecofilosea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Pleurocybella porrigens,species,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Polychaeta,class,Polychaeta,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Schizoporaceae,family,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Strombidium biarmatum,species,Spirotrichea,36,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Thaumatomonadida,order,Imbricatea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Tremellales,order,Fungi,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,Triparmaceae,family,Bolidophyceae,0,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02828-2-18S,NA,NA,NA,27,e02828,18S,2,NC3,NA,NA,NA,NA,extraction_blank
e02829-1-18S,Actinopteri,class,Actinopteri,490,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Agaricales,order,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Agaricomycetes,class,Fungi,682,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Amylocorticium cebennense,species,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Ascomycota,phylum,Fungi,483,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Basidiomycota,phylum,Fungi,174,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Cercozoa,phylum,Imbricatea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Chaetoceros,genus,Bacillariophyceae,26075.40709,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Curvibasidium,genus,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Cyranomonas australis,species,Imbricatea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Decapoda,order,Decapod,9285.135642,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Dichomitus squalens,species,Fungi,711,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Ebria tripartita,species,Ebriophyceae,911,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Gastropoda,class,Gastropoda,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Mammalia,class,Mammalia,401,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Mataza hastifera,species,Thecofilosea,674,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Pleurocybella porrigens,species,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Polychaeta,class,Polychaeta,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Schizoporaceae,family,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Strombidium biarmatum,species,Spirotrichea,190,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Thaumatomonadida,order,Imbricatea,1192,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Tremellales,order,Fungi,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,Triparmaceae,family,Bolidophyceae,0,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-1-18S,NA,NA,NA,4882,e02829,18S,1,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Actinopteri,class,Actinopteri,1495,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Agaricales,order,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Agaricomycetes,class,Fungi,204,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Amylocorticium cebennense,species,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Ascomycota,phylum,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Basidiomycota,phylum,Fungi,233,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Cercozoa,phylum,Imbricatea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Chaetoceros,genus,Bacillariophyceae,8391.158272,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Curvibasidium,genus,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Cyranomonas australis,species,Imbricatea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Decapoda,order,Decapod,4735.008081,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Dichomitus squalens,species,Fungi,80,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Ebria tripartita,species,Ebriophyceae,600,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Gastropoda,class,Gastropoda,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Mammalia,class,Mammalia,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Mataza hastifera,species,Thecofilosea,571,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Pleurocybella porrigens,species,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Polychaeta,class,Polychaeta,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Schizoporaceae,family,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Strombidium biarmatum,species,Spirotrichea,68,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Thaumatomonadida,order,Imbricatea,440,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Tremellales,order,Fungi,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,Triparmaceae,family,Bolidophyceae,0,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02829-2-18S,NA,NA,NA,3529,e02829,18S,2,162-199,2022,12,16,Haul 127,sample
e02830-1-18S,Actinopteri,class,Actinopteri,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Agaricales,order,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Agaricomycetes,class,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Amylocorticium cebennense,species,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Ascomycota,phylum,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Basidiomycota,phylum,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Cercozoa,phylum,Imbricatea,18,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Chaetoceros,genus,Bacillariophyceae,64.76690652,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Curvibasidium,genus,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Cyranomonas australis,species,Imbricatea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Decapoda,order,Decapod,52175.42684,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Dichomitus squalens,species,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Gastropoda,class,Gastropoda,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Mammalia,class,Mammalia,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Mataza hastifera,species,Thecofilosea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Pleurocybella porrigens,species,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Polychaeta,class,Polychaeta,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Schizoporaceae,family,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Strombidium biarmatum,species,Spirotrichea,316,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Thaumatomonadida,order,Imbricatea,79,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Tremellales,order,Fungi,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,Triparmaceae,family,Bolidophyceae,0,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02830-1-18S,NA,NA,NA,216,e02830,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Actinopteri,class,Actinopteri,203,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Agaricales,order,Fungi,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Agaricomycetes,class,Fungi,2060,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Amylocorticium cebennense,species,Fungi,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Ascomycota,phylum,Fungi,635,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Basidiomycota,phylum,Fungi,94,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Cercozoa,phylum,Imbricatea,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Chaetoceros,genus,Bacillariophyceae,19368.24384,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Curvibasidium,genus,Fungi,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Cyranomonas australis,species,Imbricatea,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Decapoda,order,Decapod,100850.1247,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
e02831-1-18S,Dichomitus squalens,species,Fungi,0,e02831,18S,1,162-185,2022,12,14,Haul 151,sample
